250
0.223118073306978;0.216796220745891
0.447559242602438;0.492616587784141
0.569365015253425;0.473787421826273
0.474918519612402;0.033659254200757
0.954041058197618;0.958502317313105
0.153917062561959;0.261083357501775
0.189740660600364;0.360775381792337
0.622579906135798;0.166868498083204
0.084021528251469;0.589844330679625
0.961302762851119;0.209318427834660
0.778126823715866;0.496823584660888
0.792417082935572;0.944928959477693
0.439716202672571;0.504584172740579
0.828120160847902;0.897455509752035
0.736786348745227;0.244391959160566
0.841500080190599;0.959904422052205
0.461188179906458;0.289059322793037
0.452521010302007;0.030553195159882
0.762846744619310;0.927439529914409
0.064212449360639;0.716887802816927
0.885941847227514;0.218129512388259
0.977971160784364;0.075682507827878
0.578904894180596;0.600551066920161
0.242551005911082;0.662926422432065
0.190395397599787;0.203853769227862
0.872244850732386;0.968522221781313
0.700677353888750;0.664661933667958
0.913451181259006;0.140393556561321
0.169246106408536;0.741571342106909
0.037849066313356;0.906032455619425
0.985963301267475;0.879349146969616
0.865936877671629;0.447151481173933
0.168408469762653;0.318457887973636
0.477704676799476;0.931255214847624
0.245897417888045;0.541917126160115
0.648143017664552;0.131839265581220
0.760046638548374;0.626114178448915
0.207521773409098;0.338951533194631
0.226665245369077;0.450072779785842
0.001877955626696;0.417060643434525
0.653926549013704;0.874122806359082
0.385582865215838;0.354603902902454
0.538784740492702;0.299034046474844
0.494997459463775;0.708030846901238
0.040605388581753;0.532846525777131
0.614063302520663;0.026568689849228
0.412195672746748;0.480000180657953
0.473720171023160;0.580604142975062
0.798458068631589;0.951424847822636
0.511859357822686;0.044355486985296
0.493341974448413;0.160002375487238
0.176194752566516;0.253388612996787
0.786116554401815;0.383716525975615
0.592340146191418;0.012781799770892
0.833789305761456;0.594218102283776
0.429842443205416;0.487715854775161
0.468340908642858;0.815425308421254
0.842319757677615;0.007125649135560
0.114459354896098;0.337317217141390
0.715156496502459;0.155064743477851
0.870163743384182;0.329219799023122
0.181633433327079;0.282359416130930
0.809219979681075;0.655353604815900
0.862963559105992;0.607678048778325
0.606778452638537;0.374822916928679
0.652033535763621;0.100120427086949
0.534825292881578;0.828228288330138
0.353509040549397;0.320941847283393
0.211944814305753;0.945849186740816
0.333723647054285;0.045734120532870
